Product Name,Store Name,Price
LIGA Jaring Gawang Futsal 4mm JGF-04,PT. ARISMA SMART SOLUTION,"IDR 948,000.00"
Trinity Scoreboard Futsal FS-01,PT. ARISMA SMART SOLUTION,"IDR 10,461,000.00"
Trinity Scoreboard Futsal Digital Trinity Fs-...,PT. ARISMA SMART SOLUTION,"IDR 17,553,000.00"
Trinity Scoreboard Futsal FS-05,PT. ARISMA SMART SOLUTION,"IDR 26,661,000.00"
LIGA Rompi Tim Futsal RTL-01,PT. ARISMA SMART SOLUTION,"IDR 678,000.00"
LIGA Bola Futsal Sparta,PT. ARISMA SMART SOLUTION,"IDR 183,000.00"
FIGHTER Bandage Tinju Fighter BTF-45,PT. ARISMA SMART SOLUTION,"IDR 102,000.00"
FIGHTER Target Single Taekwondo TST-03,PT. ARISMA SMART SOLUTION,"IDR 174,000.00"
FIGHTER Target Double Taekwondo TDT-03,PT. ARISMA SMART SOLUTION,"IDR 219,000.00"
FIGHTER Target Kotak Imitasi TKI-224,PT. ARISMA SMART SOLUTION,"IDR 219,000.00"
FIGHTER Target Kotak Imitasi Fighter Tki-235,PT. ARISMA SMART SOLUTION,"IDR 327,000.00"
FIGHTER Target Kotak Imitasi Fighter Tki-246,PT. ARISMA SMART SOLUTION,"IDR 561,000.00"
FIGHTER Target Kotak Imitasi TKI-234MP,PT. ARISMA SMART SOLUTION,"IDR 399,000.00"
OLYMPUS BALOK KESEIMBANGAN SENAM BKS-01,PT. ARISMA SMART SOLUTION,"IDR 10,461,000.00"
OLYMPUS MEJA LOMPAT SENAM MLS-01,PT. ARISMA SMART SOLUTION,"IDR 29,730,000.00"
OLYMPUS PALANG BERTINGKAT SENAM PBS-02P,PT. ARISMA SMART SOLUTION,"IDR 19,560,000.00"
FIGHTER Sandsack Berdiri SSB-150,PT. ARISMA SMART SOLUTION,"IDR 1,857,000.00"
OLYMPUS PALANG SEJAJAR SENAM PSS-02P,PT. ARISMA SMART SOLUTION,"IDR 40,800,000.00"
OLYMPUS PALANG TUNGGAL SENAM PTS-02,PT. ARISMA SMART SOLUTION,"IDR 4,386,000.00"
OLYMPUS MATRAS SENAM OLYMPUS MSO-15,PT. ARISMA SMART SOLUTION,"IDR 1,857,000.00"
FIGHTER Sandsack Berdiri SSB-170,PT. ARISMA SMART SOLUTION,"IDR 2,163,000.00"
FIGHTER Kick Boxing Dummy KBD-180,PT. ARISMA SMART SOLUTION,"IDR 8,400,000.00"
OLYMPUS GELANG-GELANG SENAM GGS-01,PT. ARISMA SMART SOLUTION,"IDR 7,428,000.00"
FIGHTER Pelindung Badan Pencak Silat BPS-01,PT. ARISMA SMART SOLUTION,"IDR 516,000.00"
FIGHTER Pelindung Badan Pencak Silat BPS-02,PT. ARISMA SMART SOLUTION,"IDR 309,000.00"
FIGHTER Senjata Golok Silat SGS-01,PT. ARISMA SMART SOLUTION,"IDR 507,000.00"
FIGHTER Senjata Keris Silat SKS-01,PT. ARISMA SMART SOLUTION,"IDR 309,000.00"
Trinity Lempar Lembing Latihan 700gram LLL-70...,PT. ARISMA SMART SOLUTION,"IDR 597,000.00"
SILVER ARROW Lempar Lembing Pertandingan 600g...,PT. ARISMA SMART SOLUTION,"IDR 1,164,000.00"
Trinity Starting Block SB-05 (Balok Start),PT. ARISMA SMART SOLUTION,"IDR 435,000.00"
SILVER ARROW Lempar Lembing Pertandingan 700g...,PT. ARISMA SMART SOLUTION,"IDR 1,245,000.00"
SILVER ARROW Lempar Lembing Pertandingan 800g...,PT. ARISMA SMART SOLUTION,"IDR 1,326,000.00"
SILVER ARROW Lempar Martil Stainless Steel 4k...,PT. ARISMA SMART SOLUTION,"IDR 2,662,000.00"
FIGHTER FIGHTER SARUNG TANGAN KEMPO STK-01,PT. ARISMA SMART SOLUTION,"IDR 624,000.00"
SILVER ARROW Lempar Martil Stainless Steel 5k...,PT. ARISMA SMART SOLUTION,"IDR 3,072,000.00"
SILVER ARROW Lempar Martil Stainless Steel 6k...,PT. ARISMA SMART SOLUTION,"IDR 3,630,000.00"
FIGHTER FIGHTER PELINDUNG BADAN KEMPO BPK-01,PT. ARISMA SMART SOLUTION,"IDR 678,000.00"
FIGHTER FIGHTER MATRAS WUSHU IWUF MW-30,PT. ARISMA SMART SOLUTION,"IDR 28,650,000.00"
Trinity Lempar Martil Besi 3kg LMB-3,PT. ARISMA SMART SOLUTION,"IDR 1,047,000.00"
FIGHTER MATRAS PENCAK SILAT IPSI PS-30,PT. ARISMA SMART SOLUTION,"IDR 28,650,000.00"
FIGHTER PELINDUNG KEPALA KEMPO PKP-02,PT. ARISMA SMART SOLUTION,"IDR 399,000.00"
Trinity Lempar Martil Besi 4kg LMB-4,PT. ARISMA SMART SOLUTION,"IDR 1,164,000.00"
FIGHTER PELINDUNG BADAN TAEKWONDO BPT-01,PT. ARISMA SMART SOLUTION,"IDR 624,000.00"
FIGHTER PELINDUNG BADAN TAEKWONDO BPT-02,PT. ARISMA SMART SOLUTION,"IDR 309,000.00"
FIGHTER PELINDUNG KEPALA TAEKWONDO PKT-02,PT. ARISMA SMART SOLUTION,"IDR 282,000.00"
FIGHTER MATRAS TAEKWONDO WTF TKD-30,PT. ARISMA SMART SOLUTION,"IDR 28,650,000.00"
FIGHTER Gantungan Sandsack Tembok GST-86,PT. ARISMA SMART SOLUTION,"IDR 1,164,000.00"
FIGHTER PELINDUNG MUKA KARATE FK-01,PT. ARISMA SMART SOLUTION,"IDR 399,000.00"
Trinity Lempar Martil Besi 5kg LMB-5,PT. ARISMA SMART SOLUTION,"IDR 1,245,000.00"
FIGHTER MATRAS KARATE WKF KT-30,PT. ARISMA SMART SOLUTION,"IDR 28,650,000.00"
FIGHTER SCOREBOARD KARATE KS-01,PT. ARISMA SMART SOLUTION,"IDR 17,580,000.00"
FIGHTER PELINDUNG BADAN KARATE BPKF-2,PT. ARISMA SMART SOLUTION,"IDR 327,000.00"
FIGHTER BANDAGE TINJU FIGHTER BTF-27,PT. ARISMA SMART SOLUTION,"IDR 84,000.00"
FIGHTER SCOREBOARD GULAT WS-01,PT. ARISMA SMART SOLUTION,"IDR 20,550,000.00"
Trinity Lempar Martil Besi 7.26kg LMB-7,PT. ARISMA SMART SOLUTION,"IDR 1,506,000.00"
FIGHTER SCOREBOARD JUDO JS-01,PT. ARISMA SMART SOLUTION,"IDR 10,470,000.00"
Trinity Matras Lompat Tinggi HJM-01,PT. ARISMA SMART SOLUTION,"IDR 56,028,000.00"
OLYMPUS PALANG TUNGGAL SENAM PTS-01,PT. ARISMA SMART SOLUTION,"IDR 10,461,000.00"
OLYMPUS SIMPAI SENAM RITMIK RGH-81,PT. ARISMA SMART SOLUTION,"IDR 156,000.00"
OLYMPUS GADA SENAM RITMIK RC-45,PT. ARISMA SMART SOLUTION,"IDR 75,000.00"
OLYMPUS TALI SENAM RITMIK RGR-01,PT. ARISMA SMART SOLUTION,"IDR 111,000.00"
Trinity Matras Lompat Tinggi HJM-03,PT. ARISMA SMART SOLUTION,"IDR 12,792,000.00"
Trinity Mistar Lompat Tinggi MLT-01 Carbon,PT. ARISMA SMART SOLUTION,"IDR 2,972,000.00"
FIGHTER SCOREBOARD TAEKWONDO TKDS-01,PT. ARISMA SMART SOLUTION,"IDR 18,570,000.00"
Trinity Mistar Lompat Tinggi Fiberglass MLT-0...,PT. ARISMA SMART SOLUTION,"IDR 2,460,000.00"
Trinity Mistar Lompat Tinggi MLT-03 Aluminum,PT. ARISMA SMART SOLUTION,"IDR 2,667,000.00"
FIGHTER PELINDUNG KEMALUAN PRIA PKP-01,PT. ARISMA SMART SOLUTION,"IDR 174,000.00"
Trinity Tiang Lompat Tinggi Portabel TLTP-03,PT. ARISMA SMART SOLUTION,"IDR 4,386,000.00"
FIGHTER SANDSACK KAIN TERPAL SKT-03,PT. ARISMA SMART SOLUTION,"IDR 840,000.00"
FIGHTER SANDSACK KAIN TERPAL SKT-04,PT. ARISMA SMART SOLUTION,"IDR 1,047,000.00"
FIGHTER SANDSACK KAIN TERPAL SKT-05,PT. ARISMA SMART SOLUTION,"IDR 1,524,000.00"
FIGHTER SANDSACK GANTUNG KULIT SSK-3,PT. ARISMA SMART SOLUTION,"IDR 2,163,000.00"
FIGHTER SANDSACK GANTUNG KULIT SSK-4,PT. ARISMA SMART SOLUTION,"IDR 2,424,000.00"
FIGHTER SANDSACK GANTUNG KULIT SSK-5,PT. ARISMA SMART SOLUTION,"IDR 3,072,000.00"
Trinity STOPWATCH PROFESIONAL 60 MEMORY PC386...,PT. ARISMA SMART SOLUTION,"IDR 399,000.00"
Trinity Tongkat Estafet Anak TE-1,PT. ARISMA SMART SOLUTION,"IDR 84,000.00"
Trinity Tongkat Estafet Atletik TE-2,PT. ARISMA SMART SOLUTION,"IDR 111,000.00"
SILVER ARROW Tolak Peluru Kuningan 5.45kg TPK...,PT. ARISMA SMART SOLUTION,"IDR 3,981,000.00"
Trinity Tolak Peluru Besi 2kg TPB-2,PT. ARISMA SMART SOLUTION,"IDR 282,000.00"
Trinity Tolak Peluru Besi 4kg TPB-4,PT. ARISMA SMART SOLUTION,"IDR 408,000.00"
Trinity TPB-3,PT. ARISMA SMART SOLUTION,"IDR 327,000.00"
Trinity Tolak Peluru Besi 5kg TPB-5,PT. ARISMA SMART SOLUTION,"IDR 543,000.00"
Trinity Tolak Peluru Besi 6kg TPB-6,PT. ARISMA SMART SOLUTION,"IDR 642,000.00"
Trinity Tolak Peluru Besi 7.26kg TPB-7,PT. ARISMA SMART SOLUTION,"IDR 741,000.00"
SILVER ARROW Tolak Peluru Kuningan 4kg TPK-4 ...,PT. ARISMA SMART SOLUTION,"IDR 3,072,000.00"
SILVER ARROW Tolak Peluru Kuningan 5kg TPK-5 ...,PT. ARISMA SMART SOLUTION,"IDR 3,477,000.00"
SILVER ARROW Tolak Peluru Kuningan 6kg TPK-6 ...,PT. ARISMA SMART SOLUTION,"IDR 4,485,000.00"
SILVER ARROW Tolak Peluru Kuningan 7.26kg TPK...,PT. ARISMA SMART SOLUTION,"IDR 5,097,000.00"
Trinity Rak Lempar Martil RLM-01,PT. ARISMA SMART SOLUTION,"IDR 4,890,000.00"
Trinity Stopwatch Profesional 10Memory PC2810...,PT. ARISMA SMART SOLUTION,"IDR 300,000.00"
Trinity Lingkaran Lempar Cakram LLC-01,PT. ARISMA SMART SOLUTION,"IDR 3,576,000.00"
OLYMPUS PETI LOMPAT SENAM PLS-01,PT. ARISMA SMART SOLUTION,"IDR 6,600,000.00"
OLYMPUS PAPAN PEGAS SENAM SBG-120,PT. ARISMA SMART SOLUTION,"IDR 2,973,000.00"
OLYMPUS PAPAN PEGAS SENAM SBG-90,PT. ARISMA SMART SOLUTION,"IDR 2,667,000.00"
OLYMPUS PAPAN PEGAS SENAM PROFESIONAL SBG-9P,PT. ARISMA SMART SOLUTION,"IDR 4,080,000.00"
OLYMPUS KUDA-KUDA PELANA SENAM KPS-06P,PT. ARISMA SMART SOLUTION,"IDR 15,186,000.00"
OLYMPUS PETI LOMPAT SENAM PLS-03,PT. ARISMA SMART SOLUTION,"IDR 7,500,000.00"
OLYMPUS PAPAN STEP AEROBIK PSA-68,PT. ARISMA SMART SOLUTION,"IDR 399,000.00"
Tiang Volly + Jaring,PT. ARISMA SMART SOLUTION,"IDR 6,650,000.00"
Tiang dan Net Bulu Tangkis,PT. ARISMA SMART SOLUTION,"IDR 4,975,000.00"
Gawang Futsal dan Jaring,PT. ARISMA SMART SOLUTION,"IDR 8,870,000.00"
AYOOTECH TAS OLAH RAGA F1,CV Realtime Creative,"IDR 269,000.00"
LEG PRESS,PT. Buana Raya Bumi Pertiwi,"IDR 34,875,000.00"
Kettler DUMBBELL HEXAGON 4KG,PT. Buana Raya Bumi Pertiwi,"IDR 459,000.00"
Kettler DUMBBELL HEXAGON 6KG,PT. Buana Raya Bumi Pertiwi,"IDR 569,000.00"
Kettler DUMBBELL HEXAGON 8KG,PT. Buana Raya Bumi Pertiwi,"IDR 679,000.00"
Kettler DUMBBEL HEXAGON 10KG,PT. Buana Raya Bumi Pertiwi,"IDR 679,000.00"
Kettler SPIN BIKE RACER 2,PT. Buana Raya Bumi Pertiwi,"IDR 17,600,000.00"
myuno NET BADMINTON MYUNO,PT. CAHAYA ILMU ABADI,"IDR 280,000.00"
TRIPLE'S Bola Voli Super Soft SSS-01,PT. SINJARAGA SANTIKA SPORT,"IDR 444,000.00"
TOTAL GYM SPINNING BIKE 18KG TL,PT. Cipta Mega Kencana,"IDR 5,000,000.00"
Pro Smash Net Bulutangkis,PT. CAHAYA ILMU ABADI,"IDR 285,000.00"
Pro Smash MATRAS SILAT 3 CM,PT. CAHAYA ILMU ABADI,"IDR 525,000.00"
Kettler KETTLER CROSSTRAINER RIVO 4,PT. Buana Raya Bumi Pertiwi,"IDR 18,250,000.00"
Kettler TREADMILL BERLIN S2,PT. Buana Raya Bumi Pertiwi,"IDR 28,495,000.00"
RICHTER COMMERCIAL DUMBBELL RACK NT-20061,PT. Buana Raya Bumi Pertiwi,"IDR 4,950,000.00"
Kettler DUMBBELL HEXAGON 2KG,PT. Buana Raya Bumi Pertiwi,"IDR 359,000.00"
PROTEAM BOLA PING PONG,CV. WARDHANA,"IDR 135,000.00"
SHIAMIQ SOFA BED/ REST BED SFB 001,CV SHIAMIQ TERANG ABADI,"IDR 2,705,000.00"
TRIPLE'S Net Tenis Meja SSS-01,PT. SINJARAGA SANTIKA SPORT,"IDR 399,600.00"
Kettler BIKE GIRO C3 (BLACK),PT. Buana Raya Bumi Pertiwi,"IDR 23,000,000.00"
POA TAS POA,PT. SINJARAGA SANTIKA SPORT,"IDR 499,500.00"
POA Kantong POA,PT. SINJARAGA SANTIKA SPORT,"IDR 55,500.00"
POA Bola Soft Tenis POA,PT. SINJARAGA SANTIKA SPORT,"IDR 33,300.00"
POA Bola Ayun Besar POA,PT. SINJARAGA SANTIKA SPORT,"IDR 111,000.00"
POA Bola Ayun Kecil POA,PT. SINJARAGA SANTIKA SPORT,"IDR 94,350.00"
POA Roket / Rudal POA,PT. SINJARAGA SANTIKA SPORT,"IDR 111,000.00"
POA Gawang Aman POA,PT. SINJARAGA SANTIKA SPORT,"IDR 143,300.00"
POA CD POA,PT. SINJARAGA SANTIKA SPORT,"IDR 44,400.00"
TRIPLE'S Meteran Baja,PT. SINJARAGA SANTIKA SPORT,"IDR 495,000.00"
POA Petak Lompat POA,PT. SINJARAGA SANTIKA SPORT,"IDR 22,500.00"
POA Claper POA,PT. SINJARAGA SANTIKA SPORT,"IDR 83,250.00"
POA Bilah POA,PT. SINJARAGA SANTIKA SPORT,"IDR 16,650.00"
POA Cones POA,PT. SINJARAGA SANTIKA SPORT,"IDR 111,000.00"
POA Gelang Raja POA,PT. SINJARAGA SANTIKA SPORT,"IDR 44,400.00"
POA Buku POA,PT. SINJARAGA SANTIKA SPORT,"IDR 50,000.00"
Arawaza Body Protector  ( Female),PT. ALPHABET CITRA EDUKASI,"IDR 1,750,000.00"
Sabuk Kumite Arawaza,PT. ALPHABET CITRA EDUKASI,"IDR 400,000.00"
ARAWAZA BODY PROTECTOR,PT. ALPHABET CITRA EDUKASI,"IDR 1,750,000.00"
BAUER COMPRESSORS BAUER COMPRESSOR SCUBA DIVI...,Stardef Wira Tangguh,"IDR 87,000,000.00"
Tas Penyimpanan Alat Pertandingan_ARAWAZA,PT. ALPHABET CITRA EDUKASI,"IDR 3,550,000.00"
BOLA TAKRAW,Andy Senfri,"IDR 230,000.00"
Bola Volly Pro Smash Net Voli,PT ANTARA JAYA SPORT,"IDR 385,200.00"
Stopwatch,PT. GISOS PRATAMA PERKASA,"IDR 1,380,000.00"
BODY PROTECTOR,Andy Senfri,"IDR 905,000.00"
SANSAK,Andy Senfri,"IDR 750,000.00"
HAND PROTECTOR  & SHIN INSTEP GUARD ARAWAZA,PT. ALPHABET CITRA EDUKASI,"IDR 3,350,000.00"
Seragam Karate Arawaza,PT. ALPHABET CITRA EDUKASI,"IDR 2,700,000.00"
JUDGE SCORING DEVICE BASIC SET,PT LUIGI JAYA ABADI,"IDR 76,500,000.00"
ELEKTRONIK HEAD GUARD SET SIZE M + CHARGER PS...,PT LUIGI JAYA ABADI,"IDR 46,000,000.00"
ELEKTRONIK HEAD GUARD SET PLUS CHARGER PSS,PT LUIGI JAYA ABADI,"IDR 46,000,000.00"
ELECTRONIK BODY PROTECTOR + CHARGER PSS,PT LUIGI JAYA ABADI,"IDR 46,150,000.00"
Elektronik Body Protector Set & Charger PSS,PT LUIGI JAYA ABADI,"IDR 46,150,000.00"
Karpet Lapangan Bulutangkis,PT. AMARCO INDO,"IDR 55,300,000.00"
Bola Basket Molten 66,PT ANTARA JAYA SPORT,"IDR 948,100.00"
Climbing Shoes La Sportiva Phyton,PT ANTARA JAYA SPORT,"IDR 2,250,000.00"
Topi Renang,PT. GISOS PRATAMA PERKASA,"IDR 425,000.00"
Senar Raket Badminton,PT. GISOS PRATAMA PERKASA,"IDR 265,000.00"
"Sepatu Bulutangkis	Yonex, SHB 50",PT. GISOS PRATAMA PERKASA,"IDR 1,450,000.00"
Bola Tennis Dunlop,PT. GISOS PRATAMA PERKASA,"IDR 1,850,000.00"
Karet Bet Tenis Meja,PT. GISOS PRATAMA PERKASA,"IDR 510,000.00"
Adidas Baju Judo (Warna Putih),PT. GISOS PRATAMA PERKASA,"IDR 4,123,650.00"
Adidas Baju Judo  (Warna Biru),PT. GISOS PRATAMA PERKASA,"IDR 4,351,200.00"
Anak Panah X-10,PT. GISOS PRATAMA PERKASA,"IDR 9,300,000.00"
Karet Bet Tenis Meja,PT. GISOS PRATAMA PERKASA,"IDR 510,000.00"
Adidas Baju Judo (Warna Putih),PT. GISOS PRATAMA PERKASA,"IDR 4,123,650.00"
Adidas Baju Judo  (Warna Biru),PT. GISOS PRATAMA PERKASA,"IDR 4,351,200.00"
Anak Panah X-10,PT. GISOS PRATAMA PERKASA,"IDR 9,300,000.00"
Butterfly Bed Tenis Meja,PT. GISOS PRATAMA PERKASA,"IDR 2,000,000.00"
Adidas Sepatu Lontar Martil,PT. GISOS PRATAMA PERKASA,"IDR 3,585,000.00"
Adidas Sepatu Lompat Tinggi (Jumpstar),PT. GISOS PRATAMA PERKASA,"IDR 3,585,000.00"
Adidas Sepatu Jalan Cepat,PT. GISOS PRATAMA PERKASA,"IDR 2,800,000.00"
Tali Martil,PT. GISOS PRATAMA PERKASA,"IDR 525,000.00"
Bola Basket,PT. GISOS PRATAMA PERKASA,"IDR 980,000.00"
Bola Basket Molten BG4000 Nomor 7,PT. GISOS PRATAMA PERKASA,"IDR 980,000.00"
Nike Sepatu Basket,PT. GISOS PRATAMA PERKASA,"IDR 3,600,000.00"
Adidas Sarung Tinju Putra,PT. GISOS PRATAMA PERKASA,"IDR 1,050,000.00"
Adidas Sepatu Tinju Latihan,PT. GISOS PRATAMA PERKASA,"IDR 2,350,000.00"
Adidas Pelindung Kaki (Shin guards),PT. GISOS PRATAMA PERKASA,"IDR 510,000.00"
Adidas Baju Senam,PT. GISOS PRATAMA PERKASA,"IDR 950,000.00"
Adidas Fighter Glove  Decker Tangan,PT. GISOS PRATAMA PERKASA,"IDR 350,000.00"
Adidas Judogi Putih dan Sabuk,PT. GISOS PRATAMA PERKASA,"IDR 4,550,000.00"
Adidas Body Protector Taekwondo,PT. GISOS PRATAMA PERKASA,"IDR 800,000.00"
Adidas Baju Taekwondo,PT. GISOS PRATAMA PERKASA,"IDR 750,000.00"
Pakaian Wushu,PT. GISOS PRATAMA PERKASA,"IDR 1,050,000.00"
Sit Harness Ajustable Petzl,PT ANTARA JAYA SPORT,"IDR 1,750,000.00"
Bola Basket,PT. GISOS PRATAMA PERKASA,"IDR 980,000.00"
Bola Basket Molten BG4000 Nomor 7,PT. GISOS PRATAMA PERKASA,"IDR 980,000.00"
Bola Voli Pasir,PT. GISOS PRATAMA PERKASA,"IDR 620,000.00"
Butterfly Sepatu Tenis Meja,PT. GISOS PRATAMA PERKASA,"IDR 1,980,000.00"
Sepatu Panjat Tebing,PT. GISOS PRATAMA PERKASA,"IDR 1,950,000.00"
Judogi Blue plus Sabuk,PT. GISOS PRATAMA PERKASA,"IDR 4,550,000.00"
Adidas Judogi Biru dan Sabuk,PT. GISOS PRATAMA PERKASA,"IDR 4,800,000.00"
Adidas Pelindung Kemaluan Pria (Groin Protect...,PT. GISOS PRATAMA PERKASA,"IDR 475,000.00"
Adidas Pelindung Kemaluan Wanita (Groin Prote...,PT. GISOS PRATAMA PERKASA,"IDR 475,000.00"
Body Protector Karate,PT. GISOS PRATAMA PERKASA,"IDR 1,650,000.00"
Baju Karate Arawaza WKF Aproved KATA GI,PT. GISOS PRATAMA PERKASA,"IDR 5,200,000.00"
Adidas Pelindung Gigi (Gum shield) WKF Appove...,PT. GISOS PRATAMA PERKASA,"IDR 200,000.00"
Adidas Pelindung Tulang Kering kaki,PT. GISOS PRATAMA PERKASA,"IDR 250,000.00"
Adidas Pelindung Tulang kering tangan WKF App...,PT. GISOS PRATAMA PERKASA,"IDR 250,000.00"
Adidas Bandage/Hand Wrap,PT. GISOS PRATAMA PERKASA,"IDR 210,000.00"
Adidas Pelindung Kepala Latihan Putra (Tinju)...,PT. GISOS PRATAMA PERKASA,"IDR 1,100,000.00"
Adidas Sarung Tinju Putra,PT. GISOS PRATAMA PERKASA,"IDR 1,050,000.00"
Adidas Sepatu Tinju Latihan,PT. GISOS PRATAMA PERKASA,"IDR 2,350,000.00"
Adidas Pelindung Kaki (Shin guards),PT. GISOS PRATAMA PERKASA,"IDR 510,000.00"
Adidas Baju Senam,PT. GISOS PRATAMA PERKASA,"IDR 950,000.00"
Adidas Fighter Glove  Decker Tangan,PT. GISOS PRATAMA PERKASA,"IDR 350,000.00"
Sit Harness Ajustable Petzl,PT ANTARA JAYA SPORT,"IDR 1,750,000.00"
SAS Ikat Pinggang Angkat Besi,PT. GISOS PRATAMA PERKASA,"IDR 880,000.00"
Dowin Sepatu Angkat Besi,PT. GISOS PRATAMA PERKASA,"IDR 1,950,000.00"
Adidas Sepatu Sprint (Adizero Sprintar),PT. GISOS PRATAMA PERKASA,"IDR 3,585,000.00"
Adidas Sepatu Spike Midle Distance (Distances...,PT. GISOS PRATAMA PERKASA,"IDR 3,585,000.00"
Adidas Sepatu Lompat Jangkit atau Lompat Jauh...,PT. GISOS PRATAMA PERKASA,"IDR 3,585,000.00"
Adidas Sepatu Lempar Lembing,PT. GISOS PRATAMA PERKASA,"IDR 3,585,000.00"
Bola Voli MIKASA MV2200 SUPER GLOD,CV. ALALIGA ANDROMEDA,"IDR 1,000,000.00"
Sit Harness Ajustable Petzl,Sport.idi,"IDR 1,750,000.00"
Bola Basket Molten GG6,Sport.idi,"IDR 948,100.00"
IDACHI ID S12 SPIN BIKE,PT. ARISMA SMART SOLUTION,"IDR 25,000,000.00"
IDACHI BMW - 002 PEC FLY,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 009 BACK MACHINE,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 008 ASSIST DIP CHIN,PT. ARISMA SMART SOLUTION,"IDR 55,000,000.00"
Go Sport Fins,Stardef Wira Tangguh,"IDR 2,498,750.00"
Trinidad Adult Snorkel,Stardef Wira Tangguh,"IDR 550,000.00"
IDACHI ID E 13 STEPPER BIKE,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI E 30 ELLIPTICAL GYMOST,PT. ARISMA SMART SOLUTION,"IDR 20,000,000.00"
IDACHI B 30 BIKE GYMOST,PT. ARISMA SMART SOLUTION,"IDR 15,000,000.00"
IDACHI ID R 11 RECUMBENT BIKE,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI ID B 11 UPRIGHT BIKE,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI ID E 12 ELLIPTICAL COMMERCIAL,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI ID E 11 ELLIPTICAL TURBO,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI ID E 15 ELLIPTICAL BIKE,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
Gauge 2 in 1,Stardef Wira Tangguh,"IDR 6,122,500.00"
One-Flex Wetsuit (3mm),Stardef Wira Tangguh,"IDR 4,897,500.00"
Scubapro Level BCD,Stardef Wira Tangguh,"IDR 13,470,000.00"
MK 11 / C370,Stardef Wira Tangguh,"IDR 12,490,000.00"
IDACHI ID 6351CB SLATTED TREADMILL (CURVE),PT. ARISMA SMART SOLUTION,"IDR 110,000,000.00"
IDACHI ID 6530 TREADMILL,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI BMW - 017 CALF PRESS,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 016A GLUTE,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW-0910 BACK EXTENSION,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
IDACHI BMW-1314 LEG CURL & EXTENSION,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
IDACHI BMW-1212A LAT PULL DOWN & LOW ROW,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
IDACHI BMW-1819 HIP ADDUCATOR & ABDUCATOR,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
"Delta Dive Boot, 5 MM",Stardef Wira Tangguh,"IDR 1,371,250.00"
ID 6140TA MOTORIZED TREADMILL 3HP AC,PT. ARISMA SMART SOLUTION,"IDR 100,000,000.00"
IDACHI JB 8900 COMMERCIAL TREADMILL,PT. ARISMA SMART SOLUTION,"IDR 100,000,000.00"
IDACHI ID 6140EA MOTORIZED TREADMILL 3HP AC,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI ID 2013 MULTI TRAINER,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
IDACHI LDH-990 Rope Trainer,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
IDACHI CT-400 CURVE TREADMILL,PT. ARISMA SMART SOLUTION,"IDR 50,000,000.00"
IDACHI BMW - 016 MULTI HIP,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 015 LEG PRESS,PT. ARISMA SMART SOLUTION,"IDR 55,000,000.00"
IDACHI BMW - 018 INNER THIGH ADDUCATOR,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 019 OUTER THIGH ADDUCATOR,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 011 TORSO ROTATION,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 010 ABDOMINAL,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI BMW - 012 LAT PULL DOWN,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI ID-01B MAGNETIC BIKE,PT. ARISMA SMART SOLUTION,"IDR 10,000,000.00"
IDACHI ID-02R RECUMBENT BIKE,PT. ARISMA SMART SOLUTION,"IDR 12,000,000.00"
IDACHI FB-5816 SPINNING BIKE,PT. ARISMA SMART SOLUTION,"IDR 15,000,000.00"
Climbing Shoes La Sportiva Phyton,Sport.idi,"IDR 2,250,000.00"
IDACHI JXS-006 DUAL PULLEY,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI LD-919 Climbing machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI JXS-05 DUAL ADJUSTABLE PULLEY,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI JXS-03 3 STACK MULTI STATION,PT. ARISMA SMART SOLUTION,"IDR 150,000,000.00"
